topw	w	count	topwlen	toplett	wlett	wlastlett	diffw
обслуживание	обслуживаниe	5	12	о	о	e	0
обслуживание	oбслуживание	2	12	о	o	е	1
обслуживание	обслуживаине	1	12	о	о	е	1
обслуживание	обслуживнаие	2	12	о	о	е	1
обслуживание	обслуживанние	1	12	о	о	е	1
обслуживание	обслуживвание	1	12	о	о	е	1
обслуживание	обслуживаниею	2	12	о	о	ю	0
обслуживание	обслуживыание	2	12	о	о	е	1
обслуживание	обеслуживание	2	12	о	о	е	1
общего	общео	3	6	о	о	о	1
содержанию	содержани	2	10	с	с	и	0
содержанию	одержанию	3	10	с	о	ю	1
содержанию	сдержанию	1	10	с	с	ю	1
содержанию	содержнию	16	10	с	с	ю	1
содержанию	соержанию	2	10	с	с	ю	1
содержанию	содержаниt	2	10	с	с	t	0
содержанию	cодержанию	2	10	с	c	ю	1
содержанию	подержанию	24	10	с	п	ю	1
содержанию	соддержанию	1	10	с	с	ю	1
имеющих	имещих	1	7	и	и	х	1
имеющих	имеющи	2	7	и	и	и	0
автомобильных	автомобиьных	1	13	а	а	х	1
автомобильных	автмобильных	2	13	а	а	х	1
автомобильных	втомобильных	2	13	а	в	х	1
кровли	кроли	1	6	к	к	и	1
кровли	крвли	1	6	к	к	и	1
кровли	кровл	1	6	к	к	л	0
кровли	крoвли	4	6	к	к	и	1
кровли	кровив	1	6	к	к	в	0
кровли	крволи	1	6	к	к	и	1
кровли	кроавли	1	6	к	к	и	1
кровли	кровили	2	6	к	к	и	1
кровли	кровлии	1	6	к	к	и	1
населения	населния	1	9	н	н	я	1
населения	наеления	1	9	н	н	я	1
населения	населени	1	9	н	н	и	0
населения	наcеления	2	9	н	н	я	1
населения	наседания	1	9	н	н	я	1
населения	населенны	1	9	н	н	ы	0
населения	наслеения	2	9	н	н	я	1
населения	населениюя	3	9	н	н	я	1
объекту	объету	1	7	о	о	у	1
объекту	оъекту	2	7	о	о	у	1
объекту	ообъекту	1	7	о	о	у	1
образовательных	образовтельных	1	15	о	о	х	1
образовательных	бразовательных	1	15	о	б	х	1
образовательных	образoвательных	2	15	о	о	х	1
образовательных	образователльных	3	15	о	о	х	1
мероприятий	меропрятий	1	11	м	м	й	1
мероприятий	мерoприятий	4	11	м	м	й	1
мероприятий	мероприяитий	1	11	м	м	й	1
мероприятий	меропритятий	1	11	м	м	й	1
мероприятий	мергоприятий	1	11	м	м	й	1
мероприятий	меро­приятий	3	11	м	м	й	1
мероприятий	мерроприятий	1	11	м	м	й	1
транспортных	траспортных	10	12	т	т	х	1
транспортных	транспортых	3	12	т	т	х	1
транспортных	транспотных	3	12	т	т	х	1
транспортных	транспорных	3	12	т	т	х	1
транспортных	транспортны	2	12	т	т	ы	0
транспортных	трансортных	1	12	т	т	х	1
транспортных	транпортных	3	12	т	т	х	1
транспортных	трaнспортных	1	12	т	т	х	1
транспортных	транcпортных	1	12	т	т	х	1
транспортных	транспотрных	1	12	т	т	х	1
транспортных	трансопртных	2	12	т	т	х	1
транспортных	транвспортных	1	12	т	т	х	1
транспортных	траснспортных	1	12	т	т	х	1
транспортных	трансполртных	2	12	т	т	х	1
транспортных	транс­портных	1	12	т	т	х	1
обеспечению	обеспечнию	1	11	о	о	ю	1
обеспечению	обепечению	1	11	о	о	ю	1
обеспечению	обеспечени	4	11	о	о	и	0
обеспечению	беспечению	1	11	о	б	ю	1
обеспечению	обеспечеию	3	11	о	о	ю	1
обеспечению	обеспеченияю	1	11	о	о	ю	1
обеспечению	обеспече­нию	1	11	о	о	ю	1
обеспечению	обесапечению	2	11	о	о	ю	1
дороги	дорги	6	6	д	д	и	1
дороги	дроги	9	6	д	д	и	1
дороги	дoроги	1	6	д	д	и	1
дороги	дорогс	1	6	д	д	с	0
дороги	дорогои	1	6	д	д	и	1
материала	материла	93	9	м	м	а	1
материала	матеиала	2	9	м	м	а	1
материала	матриала	4	9	м	м	а	1
материала	матерала	5	9	м	м	а	1
материала	материaла	2	9	м	м	а	1
материала	материаов	8	9	м	м	в	0
материала	метариала	1	9	м	м	а	1
материала	материалла	1	9	м	м	а	1
материала	материлала	1	9	м	м	а	1
монтаж	монаж	1	6	м	м	ж	1
монтаж	mонтаж	1	6	м	m	ж	1
монтаж	мoнтаж	2	6	м	м	ж	1
монтаж	монтах	1	6	м	м	х	0
монтаж	контак	3	6	м	к	к	0
федеральной	дедеральной	1	11	ф	д	й	1
федеральной	феде­ральной	1	11	ф	ф	й	1
автомобильной	втомобильной	2	13	а	в	й	1
автомобильной	атомобильной	2	13	а	а	й	1
автомобильной	автормобильной	2	13	а	а	й	1
замене	змене	1	6	з	з	е	1
замене	зaмене	5	6	з	з	е	1
замене	заменe	2	6	з	з	e	0
замене	заменае	2	6	з	з	е	1
бумаги	бмаги	1	6	б	б	и	1
бумаги	бyмаги	2	6	б	б	и	1
бумаги	бумaги	6	6	б	б	и	1
бумаги	бумагии	1	6	б	б	и	1
дошкольного	дошклдьного	1	11	д	д	о	1
дошкольного	дошкольноме	1	11	д	д	е	0
сигнализации	сигнализции	3	12	с	с	и	1
сигнализации	синализации	5	12	с	с	и	1
сигнализации	сигнлизации	4	12	с	с	и	1
сигнализации	сигнализаци	6	12	с	с	и	1
сигнализации	сигналзации	2	12	с	с	и	1
сигнализации	игнализации	2	12	с	и	и	1
сигнализации	сигнaлизации	1	12	с	с	и	1
сигнализации	сигналиазции	2	12	с	с	и	1
сигнализации	стгнализации	3	12	с	с	и	1
сигнализации	сигналтзации	1	12	с	с	и	1
сигнализации	сигнализа­ции	4	12	с	с	и	1
сигнализации	сингнализации	1	12	с	с	и	1
сигнализации	сисгнализации	1	12	с	с	и	1
сигнализации	сигнализациии	4	12	с	с	и	1
сигнализации	сигнализациив	4	12	с	с	в	0
центральная	централная	2	11	ц	ц	я	1
центральная	центальная	2	11	ц	ц	я	1
